,year,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,abb,state_name,city_name,city_state
1592,1999,828541,12,122,654,770,1558,188.0413884,1.448329051,14.72467868,78.93393326,92.93444742,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
1593,1999,522935,68,460,1960,5917,8405,1607.274327,13.00352816,87.96504346,374.8075765,1131.498179,TN,Tennessee,Nashville,"Nashville, Tennessee"
1594,1999,1029565,16,83,815,616,1530,148.6064503,1.554054382,8.061657108,79.15964509,59.83109371,NY,New York,Nassau County,"Nassau County, New York"
1595,1999,465828,158,280,2733,2760,5931,1273.216724,33.91809853,60.1080227,586.6972359,592.4933667,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
1596,1999,7429263,664,1702,36091,40488,78945,1062.622228,8.93762948,22.90940568,485.795159,544.9800337,NY,New York,New York City,"New York City, New York"
1597,1999,268348,69,103,2432,2263,4867,1813.689687,25.71288029,38.38299522,906.2858676,843.3079434,NJ,New Jersey,Newark,"Newark, New Jersey"
1598,1999,371234,60,305,2190,3199,5754,1549.96579,16.16231272,82.15842299,589.9244143,861.7206398,CA,California,Oakland,"Oakland, California"
1599,1999,473772,56,398,1064,2553,4071,859.2740812,11.82003158,84.00665299,224.5806,538.8667967,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
1600,1999,183547,19,169,1096,2638,3922,2136.782405,10.35157208,92.07450953,597.122263,1437.23406,FL,Florida,Orlando,"Orlando, Florida"
1601,1999,1435382,292,934,11104,10701,23031,1604.520608,20.3430167,65.0697863,773.5919776,745.5158278,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
1602,1999,1225881,214,400,3819,5766,10199,831.9730871,17.45683309,32.62959455,311.531054,470.3556055,AZ,Arizona,Phoenix,"Phoenix, Arizona"
1603,1999,347072,49,138,1581,1278,3046,877.6276968,14.11810806,39.76120229,455.5250784,368.2233081,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
1604,1999,508984,35,340,1418,4501,6294,1236.581111,6.876444053,66.79974223,278.5942191,884.3107052,OR,Oregon,Portland,"Portland, Oregon"
1605,1999,661415,89,234,2143,3459,5925,895.8067174,13.45599964,35.37869568,324.0023283,522.9696938,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
1606,1999,263008,16,92,739,1184,2031,772.2198564,6.083465142,34.97992457,280.9800462,450.1764205,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
1607,1999,410089,54,143,1450,1437,3084,752.031876,13.16787332,34.87047933,353.5817835,350.4117399,CA,California,Sacramento,"Sacramento, California"
1608,1999,177010,16,147,485,610,1258,710.6943111,9.039037343,83.04615558,273.9958194,344.6132987,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
1609,1999,1130173,96,599,1674,3971,6340,560.976063,8.49427477,53.00073529,148.1189163,351.3621366,TX,Texas,San Antonio,"San Antonio, Texas"
1610,1999,1238549,57,355,1812,5187,7411,598.3614698,4.602159462,28.66257209,146.3002271,418.7965111,CA,California,San Diego,"San Diego, California"
1611,1999,756700,64,193,3475,2823,6555,866.2613982,8.45777719,25.50548434,459.2308709,373.0672658,CA,California,San Francisco,"San Francisco, California"
1612,1999,875840,25,347,726,3990,5088,580.9280234,2.854402631,39.61910851,82.89185239,455.5626598,CA,California,San Jose,"San Jose, California"
1613,1999,542954,45,188,1642,2291,4166,767.284153,8.287994931,34.62540105,302.4197262,421.9510308,WA,Washington,Seattle,"Seattle, Washington"
1614,1999,340836,130,144,2792,4545,7611,2233.038764,38.14151087,42.2490582,819.1622951,1333.485899,MO,Missouri,St. Louis,"St. Louis, Missouri"
1615,1999,1235278,21,120,821,991,1953,158.1020629,1.700022181,9.714412464,66.46277194,80.22485627,NY,New York,Suffolk County,"Suffolk County, New York"
1616,1999,292941,31,233,2321,4018,6603,2254.037502,10.58233569,79.53820053,792.3097142,1371.607252,FL,Florida,Tampa,"Tampa, Florida"
1617,1999,471286,36,245,1281,2745,4307,913.8824408,7.638673756,51.98541862,271.8094745,582.4488739,AZ,Arizona,Tucson,"Tucson, Arizona"
1618,1999,382673,41,235,887,3284,4447,1162.088781,10.71410839,61.41013346,231.7905888,858.1739501,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
1619,1999,437660,12,107,507,418,1044,238.5413335,2.741854408,24.4482018,115.8433487,95.50792853,VA,Virginia,Virginia Beach,"Virginia Beach, Virginia"
1620,1999,332286,27,169,700,1031,1927,579.9221153,8.125530417,50.8598015,210.6618997,310.2748837,KS,Kansas,Wichita,"Wichita, Kansas"
1621,2000,448607,33,239,1547,3317,5136,1144.877365,7.356104564,53.27603002,344.8452655,739.3999648,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
1622,2000,332969,14,96,595,1452,2157,647.8080542,4.204595623,28.83151284,178.695314,436.0766318,TX,Texas,Arlington,"Arlington, Texas"
1623,2000,416474,134,278,4322,6849,11583,2781.20603,32.17487766,66.7508656,1037.75986,1644.520426,GA,Georgia,Atlanta,"Atlanta, Georgia"
1624,2000,276393,22,165,473,853,1513,547.4089431,7.9596806,59.6976045,171.1331329,308.6185251,CO,Colorado,Aurora,"Aurora, Colorado"
1625,2000,656562,32,379,1005,1682,3098,471.8518586,4.873873298,57.72493687,153.0700833,256.1829652,TX,Texas,Austin,"Austin, Texas"
1626,2000,651154,261,366,6613,8763,16003,2457.63675,40.08268397,56.20790166,1015.581567,1345.764596,MD,Maryland,Baltimore,"Baltimore, Maryland"
1627,2000,754292,33,238,1582,4323,6176,818.7810556,4.374963542,31.55276736,209.7331007,573.120224,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
1628,2000,589141,39,325,2451,4507,7322,1242.82642,6.619807482,55.16506235,416.0294395,765.0121109,MA,Massachusetts,Boston,"Boston, Massachusetts"
1629,2000,292648,39,176,1555,1887,3657,1249.624122,13.32659031,60.1405101,531.355075,644.8019464,NY,New York,Buffalo,"Buffalo, New York"
1630,2000,625810,75,308,2651,4482,7516,1201.003499,11.98446813,49.21621578,423.6110001,716.1918154,NC,North Carolina,Charlotte-Mecklenburg,"Charlotte-Mecklenburg, North Carolina"
1631,2000,2896016,631,2001,19345,26545,48522,1675.474169,21.78855365,69.09492213,667.986641,916.6040519,IL,Illinois,Chicago,"Chicago, Illinois"
1632,2000,331285,22,284,1404,1073,2783,840.0621821,6.640807764,85.72679113,423.8042773,323.8903059,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
1633,2000,478403,71,615,3084,2271,6041,1262.742918,14.84104406,128.5527056,644.6447869,474.704381,OH,Ohio,Cleveland,"Cleveland, Ohio"
1634,2000,711470,67,578,3098,2255,5998,843.0432766,9.417122296,81.24024906,435.4364906,316.9494146,OH,Ohio,Columbus,"Columbus, Ohio"
1635,2000,1188580,231,633,7046,8132,16042,1349.677767,19.434956,53.25682747,592.8082249,684.1777583,TX,Texas,Dallas,"Dallas, Texas"
1636,2000,554636,32,296,1039,1518,2885,520.1609704,5.769549759,53.36833527,187.3300687,273.6930167,CO,Colorado,Denver,"Denver, Colorado"
1637,2000,951270,396,811,7868,13037,22112,2324.471496,41.62855971,85.25444932,827.1048178,1370.483669,MI,Michigan,Detroit,"Detroit, Michigan"
1638,2000,563662,20,188,731,3457,4396,779.900011,3.54822571,33.35332167,129.6876497,613.3108139,TX,Texas,El Paso,"El Paso, Texas"
1639,2000,933641,2,30,107,15,154,16.49456269,0.2142151,3.213226497,11.46050784,1.606613249,VA,Virginia,Fairfax County,"Fairfax County, Virginia"
1640,2000,534694,61,325,1314,2116,3816,713.6792259,11.40839433,60.78242883,245.7480353,395.7403674,TX,Texas,Fort Worth,"Fort Worth, Texas"
1641,2000,427652,24,161,1304,2354,3843,898.6278563,5.612039696,37.64743296,304.9208235,550.4475602,CA,California,Fresno,"Fresno, California"
1642,2000,876303,20,240,984,1058,2302,262.6945246,2.282315592,27.3877871,112.2899271,120.7344948,HI,Hawaii,Honolulu,"Honolulu, Hawaii"
1643,2000,1953631,230,813,8256,12192,21491,1100.054207,11.77294996,41.61481877,422.5977168,624.0687213,TX,Texas,Houston,"Houston, Texas"
1644,2000,793778,96,443,2551,3753,6843,862.0798258,12.09406156,55.80905492,321.3744901,472.8022193,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
1645,2000,735617,79,443,2022,5663,8207,1115.66209,10.73928417,60.22155551,274.8712985,769.8299523,FL,Florida,Jacksonville,"Jacksonville, Florida"
1646,2000,441545,113,310,2265,4493,7181,1626.334802,25.59195552,70.20801957,512.9714978,1017.563329,MO,Missouri,Kansas City,"Kansas City, Missouri"
1647,2000,1060541,90,443,3366,2450,6349,598.6567233,8.486234856,41.77113379,317.3851836,231.0141711,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
1648,2000,461522,49,114,1519,1534,3216,696.8248534,10.61704534,24.700881,329.1284056,332.3785215,CA,California,Long Beach,"Long Beach, California"
1649,2000,3694820,550,1459,15527,32705,50241,1359.768541,14.88570485,39.48771523,420.2369804,885.1581403,CA,California,Los Angeles,"Los Angeles, California"
1650,2000,986997,111,248,1937,7105,9401,952.4851646,11.24623479,25.12672278,196.251863,719.8603441,CA,California,Los Angeles County,"Los Angeles County, California"
1651,2000,650100,147,574,4087,4808,9616,1479.157053,22.61190586,88.2941086,628.6725119,739.5785264,TN,Tennessee,Memphis,"Memphis, Tennessee"
1652,2000,396375,15,120,433,1825,2393,603.7212236,3.784295175,30.2743614,109.2399874,460.4225796,AZ,Arizona,Mesa,"Mesa, Arizona"
1653,2000,362470,66,118,3077,4616,7877,2173.145364,18.20840345,32.5544183,848.8978398,1273.484702,FL,Florida,Miami,"Miami, Florida"
1654,2000,1204294,101,726,3516,8261,12604,1046.588292,8.386656414,60.28428274,291.9552867,685.9620657,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
1655,2000,596974,122,303,3021,2265,5711,956.6580789,20.43640092,50.75597932,506.0521899,379.4135088,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
1656,2000,382618,50,422,1948,1984,4404,1151.017464,13.06786403,110.2927724,509.1239827,518.5328448,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
1657,2000,856042,11,168,708,805,1692,197.6538534,1.284983681,19.62520531,82.70622236,94.03744209,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
1658,2000,553168,72,406,2250,6250,8978,1623.01507,13.01593729,73.39542417,406.7480404,1129.855668,TN,Tennessee,Nashville,"Nashville, Tennessee"
1659,2000,1042131,19,85,705,653,1462,140.2894646,1.823187296,8.156364219,67.64984441,62.66006865,NY,New York,Nassau County,"Nassau County, New York"
1660,2000,484674,204,227,2421,2303,5155,1063.601514,42.09014719,46.83560496,499.5110115,475.1647499,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
1661,2000,8008278,673,1630,32558,40831,75692,945.1719833,8.403804164,20.35393876,406.5543179,509.8599224,NY,New York,New York City,"New York City, New York"
1662,2000,273546,58,95,1923,2016,4092,1495.90928,21.20301521,34.72907665,702.9896251,736.9875633,NJ,New Jersey,Newark,"Newark, New Jersey"
1663,2000,399484,80,320,1929,2709,5038,1261.126854,20.02583332,80.1033333,482.872906,678.124781,CA,California,Oakland,"Oakland, California"
1664,2000,506132,38,388,990,2535,3951,780.6263979,7.507922834,76.65984368,195.6011475,500.8574838,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
1665,2000,185951,21,141,1044,2720,3926,2111.308893,11.2932977,75.82642739,561.4382284,1462.75094,FL,Florida,Orlando,"Orlando, Florida"
1666,2000,1517550,319,1021,10425,11047,22812,1503.212415,21.02072419,67.27949656,686.9625383,727.9496557,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
1667,2000,1321045,152,422,3763,5417,9754,738.354863,11.50604256,31.94440765,284.8502511,410.0541617,AZ,Arizona,Phoenix,"Phoenix, Arizona"
1668,2000,341247,37,128,1585,1517,3267,957.3710538,10.84258616,37.50948726,464.4729477,444.5460326,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
1669,2000,529121,19,369,1446,3864,5698,1076.880335,3.59086107,69.73830183,273.2834267,730.2677459,OR,Oregon,Portland,"Portland, Oregon"
1670,2000,680508,67,198,2540,3698,6503,955.6096328,9.845585945,29.0959107,373.2505716,543.4175645,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
1671,2000,276093,26,89,769,1165,2049,742.141235,9.417116696,32.23551484,278.5293361,421.9592673,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
1672,2000,407018,39,147,1412,1519,3117,765.8137969,9.581885813,36.11633884,346.9134043,373.202168,CA,California,Sacramento,"Sacramento, California"
1673,2000,181743,10,137,576,578,1301,715.8460023,5.502275191,75.38117011,316.931051,318.031506,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
1674,2000,1144646,85,456,1699,5668,7908,690.8686179,7.425876647,39.83764413,148.4301697,495.1749274,TX,Texas,San Antonio,"San Antonio, Texas"
1675,2000,1223400,54,349,1777,4980,7160,585.2542096,4.413928396,28.52705575,145.25094,407.0622854,CA,California,San Diego,"San Diego, California"
1676,2000,776733,59,229,3456,2755,6499,836.7096544,7.595917774,29.48246051,444.9405394,354.6907367,CA,California,San Francisco,"San Francisco, California"
1677,2000,894943,19,337,677,3895,4928,550.6495944,2.123040238,37.65602949,75.64727586,435.2232489,CA,California,San Jose,"San Jose, California"
1678,2000,563374,36,181,1653,2463,4333,769.1160756,6.390071249,32.12785823,293.4107715,437.1873746,WA,Washington,Seattle,"Seattle, Washington"
1679,2000,348189,124,112,3224,4476,7936,2279.221917,35.61284245,32.16643834,925.9339037,1285.508732,MO,Missouri,St. Louis,"St. Louis, Missouri"
1680,2000,1270508,25,100,899,1369,2393,188.3498569,1.96771685,7.870867401,70.75909794,107.7521747,NY,New York,Suffolk County,"Suffolk County, New York"
1681,2000,303447,38,235,2183,3925,6381,2102.838387,12.52277993,77.44350743,719.400752,1293.471348,FL,Florida,Tampa,"Tampa, Florida"
1682,2000,486699,60,355,1444,2683,4542,933.2256693,12.32794807,72.94035944,296.692617,551.2647447,AZ,Arizona,Tucson,"Tucson, Arizona"
1683,2000,393049,33,242,737,3399,4411,1122.251933,8.395899748,61.56993148,187.5084277,864.777674,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
1684,2000,425257,11,101,451,380,943,221.7482605,2.586671119,23.75034391,106.0535159,89.35772956,VA,Virginia,Virginia Beach,"Virginia Beach, Virginia"
1685,2000,344284,31,176,595,1279,2081,604.4428437,9.004194212,51.12058649,172.8224373,371.4956257,KS,Kansas,Wichita,"Wichita, Kansas"
1686,2001,451098,34,219,1610,3396,5259,1165.822061,7.537164873,48.54820904,356.9069249,752.829762,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
1687,2001,340525,15,145,687,1282,2129,625.2110711,4.404962925,42.58130827,201.747302,376.477498,TX,Texas,Arlington,"Arlington, Texas"
1688,2001,426511,143,367,4341,5956,10807,2533.815072,33.52785743,86.04701872,1017.79321,1396.446985,GA,Georgia,Atlanta,"Atlanta, Georgia"
1689,2001,283876,17,195,472,927,1611,567.5013034,5.988530203,68.6919641,166.2697798,326.5510293,CO,Colorado,Aurora,"Aurora, Colorado"
1690,2001,671462,26,274,1183,1698,3181,473.7423711,3.872147642,40.806479,176.1827177,252.8810268,TX,Texas,Austin,"Austin, Texas"
1691,2001,660826,256,296,5747,8500,14799,2239.469997,38.73939585,44.79242645,869.6691716,1286.269003,MD,Maryland,Baltimore,"Baltimore, Maryland"
1692,2001,765496,31,233,1723,4555,6542,854.6092991,4.049661919,30.43778152,225.0828221,595.0390335,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
1693,2001,591944,65,361,2523,4412,7361,1243.529793,10.98076845,60.98549863,426.2227508,745.3407755,MA,Massachusetts,Boston,"Boston, Massachusetts"
1694,2001,293187,64,229,1600,1816,3709,1265.062912,21.82907155,78.10714663,545.7267887,619.3999052,NY,New York,Buffalo,"Buffalo, New York"
1695,2001,636459,66,293,2996,4420,7775,1221.602648,10.36987457,46.03595833,470.7294578,694.4673577,NC,North Carolina,Charlotte-Mecklenburg,"Charlotte-Mecklenburg, North Carolina"
1696,2001,2910709,666,1976,18433,25533,46608,1601.25935,22.88102315,67.88723984,633.2821316,877.2089549,IL,Illinois,Chicago,"Chicago, Illinois"
1697,2001,331880,56,323,2095,1533,4007,1207.364108,16.87356876,97.3243341,631.2522599,461.9139448,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
1698,2001,479263,77,624,3298,2425,6424,1340.391393,16.06633519,130.1999111,688.1399148,505.9852315,OH,Ohio,Cleveland,"Cleveland, Ohio"
1699,2001,712748,81,602,3364,2349,6396,897.3718621,11.36446542,84.46182943,471.9760701,329.5694972,OH,Ohio,Columbus,"Columbus, Ohio"
1700,2001,1215553,240,660,8330,8546,17776,1462.379674,19.74410001,54.29627503,685.2848045,703.0544945,TX,Texas,Dallas,"Dallas, Texas"
1701,2001,569653,45,317,1250,1462,3074,539.6267552,7.899545864,55.64791197,219.4318296,256.6474678,CO,Colorado,Denver,"Denver, Colorado"
1702,2001,956283,395,652,7096,12804,20947,2190.460355,41.30576409,68.18065363,742.0397518,1338.934186,MI,Michigan,Detroit,"Detroit, Michigan"
1703,2001,576453,20,203,775,3388,4386,760.8599487,3.46949361,35.21536014,134.4428774,587.7322175,TX,Texas,El Paso,"El Paso, Texas"
1704,2001,948050,2,32,173,42,249,26.26443753,0.210959338,3.375349401,18.2479827,4.430146089,VA,Virginia,Fairfax County,"Fairfax County, Virginia"
1705,2001,546828,67,332,1389,2076,3864,706.620729,12.25248158,60.71378935,254.0104018,379.6440563,TX,Texas,Fort Worth,"Fort Worth, Texas"
1706,2001,435600,40,202,1362,2492,4096,940.312213,9.182736455,46.3728191,312.6721763,572.0844812,CA,California,Fresno,"Fresno, California"
1707,2001,885605,20,293,999,1141,2453,276.9857894,2.258343167,33.08472739,112.8042412,128.8384777,HI,Hawaii,Honolulu,"Honolulu, Hawaii"
1708,2001,1997965,267,945,9921,12286,23419,1172.142655,13.36359746,47.29812584,496.555245,614.9256869,TX,Texas,Houston,"Houston, Texas"
1709,2001,798251,112,442,2787,4087,7428,930.5343808,14.03067456,55.37105497,349.1383036,511.9943476,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
1710,2001,754679,75,287,2195,4831,7388,978.9592661,9.93800013,38.02941383,290.8521371,640.139715,FL,Florida,Jacksonville,"Jacksonville, Florida"
1711,2001,444267,103,319,2367,4292,7081,1593.861349,23.18425631,71.80366761,532.7877155,966.0857097,MO,Missouri,Kansas City,"Kansas City, Missouri"
1712,2001,1117763,133,447,3667,3302,7549,675.3667817,11.89876566,39.99058834,328.0659675,295.4114602,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
1713,2001,470099,49,125,1417,1822,3413,726.0172857,10.42333636,26.59014378,301.4258699,387.5779357,CA,California,Long Beach,"Long Beach, California"
1714,2001,3763486,588,1409,17166,33080,52243,1388.154493,15.6238126,37.43869381,456.119672,878.9723145,CA,California,Los Angeles,"Los Angeles, California"
1715,2001,1005891,108,229,1910,5750,7997,795.0165575,10.73674981,22.76588616,189.8814086,571.6325129,CA,California,Los Angeles County,"Los Angeles County, California"
1716,2001,655898,159,489,4343,5915,10906,1662.758539,24.24157415,74.55427521,662.1456385,901.8170508,TN,Tennessee,Memphis,"Memphis, Tennessee"
1717,2001,410026,17,106,452,1941,2516,613.6196241,4.146078541,25.85201914,110.2369118,473.3846146,AZ,Arizona,Mesa,"Mesa, Arizona"
1718,2001,371863,66,118,2719,4307,7210,1938.886095,17.74847188,31.7321164,731.1832584,1158.222249,FL,Florida,Miami,"Miami, Florida"
1719,2001,1235499,89,508,3260,8452,12309,996.2776174,7.203567142,41.11698998,263.8609987,684.0960616,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
1720,2001,601229,127,295,2913,2128,5463,908.6388048,21.1233989,49.06616281,484.507567,353.9416761,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
1721,2001,386726,43,399,1943,1716,4101,1060.440725,11.11898347,103.1738233,502.4229041,443.7250146,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
1722,2001,868758,18,136,818,840,1812,208.5736189,2.071923366,15.6545321,94.15740632,96.6897571,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
1723,2001,555059,61,413,2504,6081,9059,1632.078752,10.9898227,74.40650453,451.1232139,1095.559211,TN,Tennessee,Nashville,"Nashville, Tennessee"
1724,2001,1041508,13,93,753,896,1755,168.5056668,1.248190124,8.92936012,72.29901259,86.02910395,NY,New York,Nassau County,"Nassau County, New York"
1725,2001,484289,213,209,2778,2677,5877,1213.53159,43.98200248,43.15604938,573.6244267,552.769111,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
1726,2001,8023018,629,1530,28202,37812,68173,849.7176499,7.839942525,19.07013047,351.5136075,471.2939694,NY,New York,New York City,"New York City, New York"
